id,url,normalized_url,source_url,discovered_at,provenance,owner_candidate,locale,freshness,rights_privacy_state,checksum,disposition,evidence_date,notes
url-0155,http://www.lps.ufrj.br:80/profs/diniz/public.html,http://www.lps.ufrj.br/profs/diniz/public.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-02-22T04:06:52Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:57594653b16d83ddce014408b5919fddb52f81a94ed88cc6613e6dc7c9cb2b4e,301,2001-02-22,Wayback CDX capture 2001-02-22; archive is not current truth; CDX digest=C7QX3UM37FXA6WARKFJ3N7TIJEI6H3FS
url-0156,http://www.lps.ufrj.br:80/profs/diniz/publications.htm,http://www.lps.ufrj.br/profs/diniz/publications.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-06T12:33:27Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:5168feafd4219353cdf0b60a301ecb49790321257bff59cb8e7cff16a4162eb4,301,2002-12-06,Wayback CDX capture 2002-12-06; archive is not current truth; CDX digest=2VCJILWU6ESPJPCLWQ2PIA5J3MOJFYDF
url-0157,http://www.lps.ufrj.br:80/profs/diniz/research_areas.htm,http://www.lps.ufrj.br/profs/diniz/research_areas.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-06T12:30:25Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:3b00f23fa3c5edd24c46cd3713aaa9f8288baba2c28fd6275ceae12315a9f306,301,2002-12-06,Wayback CDX capture 2002-12-06; archive is not current truth; CDX digest=FJGLRGXFJREX7AEEETTI4VSNXYYAYHS3
url-0158,http://www.lps.ufrj.br:80/profs/diniz/teaching.htm,http://www.lps.ufrj.br/profs/diniz/teaching.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-05-23T05:06:47Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:5671577a035e7e97aec2edb5b08574d01f37253e54307aef4d55f9e255d6b97f,301,2003-05-23,Wayback CDX capture 2003-05-23; archive is not current truth; CDX digest=KRIY2YBOCC7NONYMZCFUBNIRVNRTYUEL
url-0159,http://www.lps.ufrj.br:80/profs/diniz/thesis.htm,http://www.lps.ufrj.br/profs/diniz/thesis.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-06T12:28:08Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c30d55a0ae41250814a939633b3f5ad5e55659b9695509b92a820431bc70a8a7,301,2002-12-06,Wayback CDX capture 2002-12-06; archive is not current truth; CDX digest=TOKA77YWFOD2RLCCKJLS627ZNRZXLKVV
url-0160,http://www.lps.ufrj.br:80/profs/diniz/wavelets/,http://www.lps.ufrj.br/profs/diniz/wavelets,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-05-01T05:42:15Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:91b56f5b5b7d4758d0577b4d352848894bd67f6c4b87bdfa925c04dea906d4ae,301,2009-05-01,Wayback CDX capture 2009-05-01; archive is not current truth; CDX digest=VW4B3IBB75MVPNAY6URZRSIITT4XOFCU
url-0161,http://www.lps.ufrj.br:80/profs/diniz/wavelets/?C=D;O=A,http://www.lps.ufrj.br/profs/diniz/wavelets?C=D%3BO%3DA,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-04-28T15:56:57Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4b7c7fb15f5144b84da0080ef525abf393307a3b816d1bf756fa1976c6814afe,301,2009-04-28,Wayback CDX capture 2009-04-28; archive is not current truth; CDX digest=PD75MACITP2NGE657WVWT7I4RYGLBHNW
url-0162,http://www.lps.ufrj.br:80/profs/diniz/wavelets/?C=M;O=A,http://www.lps.ufrj.br/profs/diniz/wavelets?C=M%3BO%3DA,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-04-28T15:57:00Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:9d37326d35d44d0511ac6e5465a8ff4ac7f80b999838e4fdd3646875b48b1b81,301,2009-04-28,Wayback CDX capture 2009-04-28; archive is not current truth; CDX digest=3O7TB6X7BYN7XMUNNANNNXQFXPS7WM7W
url-0163,http://www.lps.ufrj.br:80/profs/diniz/wavelets/?C=N;O=D,http://www.lps.ufrj.br/profs/diniz/wavelets?C=N%3BO%3DD,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-04-28T15:57:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:15fe0ded28d15bf750ec902395a8538077dd1c3a6b5e7bed448f4c2cbfbb9448,301,2009-04-28,Wayback CDX capture 2009-04-28; archive is not current truth; CDX digest=PIAYISKVSRAB4IH7ZDZTXW63AYOCT3VW
url-0164,http://www.lps.ufrj.br:80/profs/diniz/wavelets/?C=S;O=A,http://www.lps.ufrj.br/profs/diniz/wavelets?C=S%3BO%3DA,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-04-28T15:57:16Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:de5ad23b2b32e77a383b3590fccc23d892ac9abde3af4db8314730486ddb21b0,301,2009-04-28,Wayback CDX capture 2009-04-28; archive is not current truth; CDX digest=RVUAUR55LBXMWU4IIMMIGWXKIZU6FI46
url-0165,http://www.lps.ufrj.br:80/profs/eduardo/,http://www.lps.ufrj.br/profs/eduardo,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-04T22:07:53Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:392575c785e0fe98fcb0760541e98e0c2980275fc88b6f4b970034254b60c8e4,301,2004-11-04,Wayback CDX capture 2004-11-04; archive is not current truth; CDX digest=UWXLKKNL5ZTAFPR53VUNV4ZETLANRQ22
url-0166,http://www.lps.ufrj.br:80/profs/eduardo/consulting.htm,http://www.lps.ufrj.br/profs/eduardo/consulting.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-12T16:02:06Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:a29b01ff671030ce9e3f7d0ff420c217c2097d751dad538c39ca12cb2ff139c3,301,2004-11-12,Wayback CDX capture 2004-11-12; archive is not current truth; CDX digest=GB56JBGC55IHH3QVTNBVW73ZRY6HHAEW
url-0167,http://www.lps.ufrj.br:80/profs/eduardo/contact-edu.htm,http://www.lps.ufrj.br/profs/eduardo/contact-edu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-12T16:10:03Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:bff951fa1a1bb7e33e4075d26e9bb3692e43d57e59d6512b7622579629d70d24,301,2004-11-12,Wayback CDX capture 2004-11-12; archive is not current truth; CDX digest=VDQN3PD2GPHDKKIQZKO3AMNEJPQ2NG7A
url-0168,http://www.lps.ufrj.br:80/profs/eduardo/experience.htm,http://www.lps.ufrj.br/profs/eduardo/experience.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-12T16:11:17Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:bc28848899e9c17cd788d62098965a3104ee5ca3b86de62c88653ee6ceeb167a,301,2004-11-12,Wayback CDX capture 2004-11-12; archive is not current truth; CDX digest=RENSGXFJ2TWTJCDGDQYUYMTMPNV6EWQ4
url-0169,http://www.lps.ufrj.br:80/profs/eduardo/index.htm,http://www.lps.ufrj.br/profs/eduardo/index.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2005-02-16T12:33:10Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:a9af8c54e17d088e95537bae69aebdf471956f06f26bd647e8e7682503a451c3,301,2005-02-16,Wayback CDX capture 2005-02-16; archive is not current truth; CDX digest=UWXLKKNL5ZTAFPR53VUNV4ZETLANRQ22
url-0170,http://www.lps.ufrj.br:80/profs/eduardo/index.html,http://www.lps.ufrj.br/profs/eduardo/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-04-25T06:55:25Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c7c9e7193f874e2fa5959f8bc6bfa3de616f9f6656e4ed82331f992466950a71,301,2001-04-25,Wayback CDX capture 2001-04-25; archive is not current truth; CDX digest=U43BLDCOVYU6DUUQLJC2RBB6M3QXT7DY
url-0171,http://www.lps.ufrj.br:80/profs/eduardo/menu.htm,http://www.lps.ufrj.br/profs/eduardo/menu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2005-01-03T00:07:23Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c2152cd2cc9003be247e7a6f5b066e17850f7d0b2583faddbbfee6a9bd374771,301,2005-01-03,Wayback CDX capture 2005-01-03; archive is not current truth; CDX digest=XQWKITI336CVQLDDT3CGHXLYIT7PLSWI
url-0172,http://www.lps.ufrj.br:80/profs/eduardo/node1.html,http://www.lps.ufrj.br/profs/eduardo/node1.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-14T13:14:19Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:73b76a8a0cf7ce8c2e7eee0fea1598e2510107f49ccf427729ce444332613eb6,301,2003-08-14,Wayback CDX capture 2003-08-14; archive is not current truth; CDX digest=LBJT2ZM3PZ3P2XTX4NNP4V7EXYPFIFXU
url-0173,http://www.lps.ufrj.br:80/profs/eduardo/node10.html,http://www.lps.ufrj.br/profs/eduardo/node10.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-05-26T05:27:07Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:bad4ee217e5f661cfc53f266992fda44c3a339187a0f8d3a10555cd4c3d4a2c4,301,2003-05-26,Wayback CDX capture 2003-05-26; archive is not current truth; CDX digest=JN74BYLFCKR4HCVRCO6WP7VIMM3PV6VZ
url-0174,http://www.lps.ufrj.br:80/profs/eduardo/node11.html,http://www.lps.ufrj.br/profs/eduardo/node11.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-14T13:16:19Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e7eaafc83e30dabede0241ddc251229c89a79a74e834caf7db5196ea765441ce,301,2003-08-14,Wayback CDX capture 2003-08-14; archive is not current truth; CDX digest=W67EL67UM7OHWOP3OSGI3T2HMTNWFAPK
url-0175,http://www.lps.ufrj.br:80/profs/eduardo/node12.html,http://www.lps.ufrj.br/profs/eduardo/node12.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-05-27T04:34:42Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:cc00434e3bcfde8c59eb055a4f6a4b092f9b21056b0606d5cfcf9b5c8b62e8c1,301,2003-05-27,Wayback CDX capture 2003-05-27; archive is not current truth; CDX digest=MQD5JMNCLBRXOAO2XB4RALLU4K6LC4KA
url-0176,http://www.lps.ufrj.br:80/profs/eduardo/node13.html,http://www.lps.ufrj.br/profs/eduardo/node13.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-25T20:16:45Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:502e453ff554e9f6c5ce193e6b68207c6d8c7663ae73a73a6450176c2da93a32,301,2002-02-25,Wayback CDX capture 2002-02-25; archive is not current truth; CDX digest=RN4LY6CIPWAGOYFBJICUXEWRN7C2SM3V
url-0177,http://www.lps.ufrj.br:80/profs/eduardo/node14.html,http://www.lps.ufrj.br/profs/eduardo/node14.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-09-21T03:04:40Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:bb28f15f9d509b1fcb761048d9dfc2bf5a7f85f6293dc37b69f49787bc384287,301,2003-09-21,Wayback CDX capture 2003-09-21; archive is not current truth; CDX digest=DZD2W5M2LIROTSHQJKUFBMVIOJJCD3VU
url-0178,http://www.lps.ufrj.br:80/profs/eduardo/node2.html,http://www.lps.ufrj.br/profs/eduardo/node2.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-25T20:16:33Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:246c56829da394f15af9e673c0baecde7765b2d338272f10996e0d83a226c789,301,2002-02-25,Wayback CDX capture 2002-02-25; archive is not current truth; CDX digest=XSUKF3KNJTDYMT34L6V3UH63NS5CV46R
url-0179,http://www.lps.ufrj.br:80/profs/eduardo/node3.html,http://www.lps.ufrj.br/profs/eduardo/node3.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-05-28T21:59:01Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:84ce878db61659c995f36afd4ad3de8e3d5027752a275b1d87d2982faad0751e,301,2003-05-28,Wayback CDX capture 2003-05-28; archive is not current truth; CDX digest=AFDQ4W5KLKSOVNA7GHX7C2C2URXFH3NN
url-0180,http://www.lps.ufrj.br:80/profs/eduardo/node5.html,http://www.lps.ufrj.br/profs/eduardo/node5.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-05-30T00:35:18Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:813dd8307be018d941dedbce4b9fc68e693f30cea6fac753f937f84efb1caabb,301,2003-05-30,Wayback CDX capture 2003-05-30; archive is not current truth; CDX digest=N5GLECVQVOWRR26NJ6IWF3IO3ZB5TLPJ
url-0181,http://www.lps.ufrj.br:80/profs/eduardo/node6.html,http://www.lps.ufrj.br/profs/eduardo/node6.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-05-30T00:36:43Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e4c072c41574d31b0cfd2f4e69f5b412b477c4b51f1680e1181fe0098011194c,301,2003-05-30,Wayback CDX capture 2003-05-30; archive is not current truth; CDX digest=5RJJSCLJQ5GHDK2TL6Y2ICM4MQOC7N6G
url-0182,http://www.lps.ufrj.br:80/profs/eduardo/node7.html,http://www.lps.ufrj.br/profs/eduardo/node7.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-26T10:28:33Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e43f5654777a577d2bcbbb9d23285037e17a91677658548fbceff1c2b64839e7,301,2002-02-26,Wayback CDX capture 2002-02-26; archive is not current truth; CDX digest=OATNLD5U3RRXOWT4W3UXGW2DAF4FOIHU
url-0183,http://www.lps.ufrj.br:80/profs/eduardo/node8.html,http://www.lps.ufrj.br/profs/eduardo/node8.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-26T10:20:08Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:25e7dac0d02f067eae5a71b3b15059d6fad3b825c9e38e7046ffebaecf817270,301,2002-02-26,Wayback CDX capture 2002-02-26; archive is not current truth; CDX digest=ER4SPG5E22RPJDYYRDP7AAZE6Z3ZCQQJ
url-0184,http://www.lps.ufrj.br:80/profs/eduardo/node9.html,http://www.lps.ufrj.br/profs/eduardo/node9.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-09-01T13:44:14Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:63ef9c6622de1694471ee9a72b08ebd98db62bd6fb56a40af8fdd01a7000b78a,301,2003-09-01,Wayback CDX capture 2003-09-01; archive is not current truth; CDX digest=DEM7AV3F5QRGLHX7LBEOBOOYTZFRYGZ5
url-0185,http://www.lps.ufrj.br:80/profs/eduardo/pag1-edu.htm,http://www.lps.ufrj.br/profs/eduardo/pag1-edu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-09T16:07:13Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4a4b84dd386662931736c47bf087cc7e4a606851c82ba9db068b781a294d41f2,301,2004-11-09,Wayback CDX capture 2004-11-09; archive is not current truth; CDX digest=IK6LNTM24HSNZA2AAJMY4OFCW2FZCZ3C
url-0186,http://www.lps.ufrj.br:80/profs/eduardo/public.html,http://www.lps.ufrj.br/profs/eduardo/public.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-04-26T00:10:45Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:fa8a22abd7e4a10c8ef859e7b6daf108a1981ce8d927a1648677d6cebe1052f9,301,2001-04-26,Wayback CDX capture 2001-04-26; archive is not current truth; CDX digest=XBKNS5EFBIKFCQLTVKJJ4BJM6VHKRABQ
url-0187,http://www.lps.ufrj.br:80/profs/eduardo/publications-edu.htm,http://www.lps.ufrj.br/profs/eduardo/publications-edu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-12T16:08:40Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e88fef63edfc60da2ae8c7a2545352e93686f5eaf25ac46da24ab27a9d4730e9,301,2004-11-12,Wayback CDX capture 2004-11-12; archive is not current truth; CDX digest=5ADE4CD3GCAJJ37QBTWZJJAUVNYPGOMA
url-0188,http://www.lps.ufrj.br:80/profs/eduardo/research-edu.htm,http://www.lps.ufrj.br/profs/eduardo/research-edu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-11-12T16:18:04Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:5e48535bc8f193562c8639510272cfb4a6482b3ce27af11eb3d7f502e852c40e,301,2004-11-12,Wayback CDX capture 2004-11-12; archive is not current truth; CDX digest=IKV5XPRORILWUCGDAQUQF6MQFVA6AP7T
